165,平湖帽
166,封霜帽
167,紫陌帽
168,風華流影冠
169,定光帽
170,幽夕帽
171,覓山帽
172,冰厄帽
173,溯雪帽
174,熒煌鳳羽冠
175,陌變帽
176,星羽帽
177,淩雲帽
178,化雪帽
179,隱秀帽
180,月華流彩冠
181,絲質頭飾
182,聽風頭飾
183,識香頭飾
184,鏡湖頭飾
185,瑤星頭飾
186,芷水頭飾
187,錦繡頭飾
188,浮水頭飾
189,瑤池冰絲冠
190,碧波頭飾
191,碎月頭飾
192,雲玉頭飾
193,青鸞頭飾
194,踏歌頭飾
195,畫魔夜行冠
196,玉池頭飾
197,散雲頭飾
198,月薇頭飾
199,花音頭飾
200,翩舞頭飾
201,寒江竹沁冠
202,素白頭冠
203,上清頭冠
204,太清頭冠
205,掩坤頭冠
206,天雲頭冠
207,昊天頭冠
208,瓊華頭冠
209,畫淵頭冠
210,瓊宵醉雲冠
211,禦靈頭冠
212,天溪頭冠
213,華晨頭冠
214,鴻蒙頭冠
215,玄淵頭冠
216,洞玄葬龍冠
217,晏清頭冠
218,天道頭冠
219,太一頭冠
220,歸魂頭冠
221,渾淵頭冠
222,天罡立乾冠
223,紫金肩甲
224,戰龍肩甲
225,南風肩甲
226,驍將肩甲
227,忠武肩甲
228,落陽肩甲
229,逆鱗肩甲
230,天狼嘯日肩甲
231,戰神肩甲
232,震業肩甲
233,疾風肩甲
234,禦風肩甲
235,狼尊肩甲
236,冷月黑光肩甲
237,神武肩甲
238,破軍肩甲
239,雄風肩甲
240,七星肩甲
241,龍角肩甲
242,龍吟震天肩甲
243,隱紋肩甲
244,細鱗肩甲
245,無常肩甲
246,奪魄肩甲
247,平湖肩甲
248,封霜肩甲
249,紫陌肩甲
250,風華流彩肩
251,定光肩甲
252,幽夕肩甲
253,覓山肩甲
254,冰厄肩甲
255,溯雪肩甲
256,熒煌鳳羽肩
257,陌變肩甲
258,星羽肩甲
259,淩雲肩甲
260,化雪肩甲
261,隱秀肩甲
262,月華流彩肩
263,聽風護肩
264,識香護肩
265,鏡湖護肩
266,瑤星護肩
267,芷水護肩
268,錦繡護肩
269,浮水護肩
270,瑤池冰絲護肩
271,碧波護肩
272,碎月護肩
273,雲玉護肩
274,青鸞護肩
275,踏歌護肩
276,畫魔夜行護肩
277,雲池護肩
278,散雲護肩
279,月薇護肩
280,花音護肩
281,翩舞護肩
282,寒江竹沁護肩
283,上清護肩
284,太清護肩
285,掩坤護肩
286,天雲護肩
287,昊天護肩
288,瓊華護肩
289,畫淵護肩
290,瓊宵醉雲護肩
291,禦靈護肩
292,天溪護肩
293,華晨護肩
294,鴻蒙護肩
295,玄淵護肩
296,洞玄葬龍護肩
297,晏清護肩
298,天道護肩
299,太一護肩
300,歸魂護肩
301,渾淵護肩
302,天罡立乾護肩
303,青銅護膝
304,紫金護膝
305,戰龍護膝
306,南風護膝
307,驍將護膝
308,忠武護膝
309,落陽護膝
310,逆鱗護膝
311,天狼嘯日護膝
312,戰神護膝
313,震業護膝
314,疾風護膝
315,禦風護膝
316,狼尊護膝
317,冷月黑光護膝
318,神武護膝
319,破軍護膝
320,雄風護膝
321,七星護膝
322,龍角護膝
323,龍吟震天護膝
324,粗布下裝
325,隱紋下裝
326,細鱗下裝
327,無常下裝
328,奪魄下裝
329,平湖下裝
330,封霜下裝
331,紫陌下裝
332,風華流影下裝
333,定光下裝
334,幽夕下裝
335,覓山下裝
336,冰厄下裝
337,溯雪下裝
338,熒煌鳳羽下裝
339,陌變下裝
340,星羽下裝
341,淩雲下裝
342,化雪下裝
343,隱秀下裝
344,月華流彩下裝
345,絲質護膝
346,聽風護膝
347,識香護膝
348,鏡湖護膝
349,瑤星護膝
350,芷水護膝
351,錦繡護膝
352,浮水護膝
353,瑤池冰絲護膝
354,碧波護膝
355,碎月護膝
356,雲玉護膝
357,青鸞護膝
358,踏歌護膝
359,畫魔夜行護膝
360,玉池護膝
361,散雲護膝
362,月薇護膝
363,花音護膝
364,翩舞護膝
365,寒江竹沁護膝
366,素白下裝
367,上清下裝
368,太清下裝
369,掩坤下裝
370,天雲下裝
371,昊天下裝
372,瓊華下裝
373,畫淵下裝
374,瓊宵醉雲下裝
375,禦靈下裝
376,天溪下裝
377,華晨下裝
378,鴻蒙下裝
379,玄淵下裝
380,洞玄葬龍下裝
381,晏清下裝
382,天道下裝
383,太一下裝
384,歸魂下裝
385,渾淵下裝
386,天罡立乾下裝
387,紫金護手
388,戰龍護手
389,南風護手
390,驍將護手
391,忠武護手
392,落陽護手
393,逆鱗護手
394,天狼嘯日護手
395,戰神護手
396,震業護手
397,疾風護手
398,禦風護手
399,狼尊護手
400,冷月黑光護手
401,神武護手
402,破軍護手
403,雄風護手
404,七星護手
405,龍角護手
406,龍吟震天護手
407,隱紋束手
408,細鱗束手
409,無常束手
410,奪魄束手
411,平湖束手
412,封霜束手
413,紫陌束手
414,風華流影束手
415,定光束手
416,幽夕束手
417,覓山束手
418,冰厄束手
419,溯雪束手
420,熒煌鳳羽束手
421,陌變束手
422,星羽束手
423,淩雲束手
424,化雪束手
425,隱秀束手
426,月華流彩束手
427,聽風護腕
428,識香護腕
429,鏡湖護腕
430,瑤星護腕
431,芷水護腕
432,錦繡護腕
433,浮水護腕
434,瑤池冰絲護腕
435,碧波護腕
436,碎月護腕
437,雲玉護腕
438,青鸞護腕
439,踏歌護腕
440,畫魔夜行護腕
441,玉池護腕
442,散雲護腕
443,月薇護腕
444,花音護腕
445,翩舞護腕
446,寒江竹沁衣
447,上清護手
448,太清護手
449,掩坤護手
450,天雲護手
451,昊天護手
452,瓊華護手
453,畫淵護手
454,瓊宵醉雲護手
455,禦靈護手
456,天溪護手
457,華晨護手
458,鴻蒙護手
459,玄淵護手
460,洞玄葬龍袍
461,晏清護手
462,天道護手
463,太一護手
464,歸魂護手
465,渾淵護手
466,天罡立乾護手
467,荊棘鎧甲
468,青銅鎧甲
469,紫金鎧甲
470,戰龍鎧甲
471,南風鎧甲
472,驍將鎧甲
473,忠武鎧甲
474,落陽戰衣
475,逆鱗寶甲
476,天狼嘯日甲
477,戰神鎧甲
478,震業鎧甲
479,疾風戰甲
480,禦風戰衣
481,狼尊戰甲
482,冷月黑光鎧
483,神武鎧甲
484,破軍鎧甲
485,雄風鎧甲
486,七星戰甲
487,龍角戰甲
488,龍吟震天甲
489,青藤上衣
490,粗布上衣
491,隱紋上衣
492,細鱗上衣
493,無常衣
494,奪魄衣
495,平湖衣
496,封霜衣
497,紫陌上衣
498,風華流影衫
499,定光衣
500,幽夕衣
501,覓山衣
502,冰厄衣
503,溯雪上衣
504,熒煌鳳羽衣
505,陌變衣
506,星羽衣
507,淩雲衣
508,化雪衣
509,隱秀上衣
510,月華流彩衣
511,素色上衣
512,絲質上衣
513,聽風衫
514,識香衣
515,鏡湖衫
516,瑤星長袍
517,芷水長袍
518,錦繡長袍
519,浮水雲衫
520,瑤池冰絲衣
521,碧波衫
522,碎月長袍
523,雲玉長袍
524,青鸞長袍
525,踏歌雲衫
526,畫魔夜行衣
527,玉池衫
528,散雲長袍
529,月薇長袍
530,花音長袍
531,翩舞雲衫
532,粗制布袍
533,素白道袍
534,上清衣
535,太清衣
536,掩坤衣
537,天雲衣
538,昊天袍
539,瓊華衣
540,畫淵長袍
541,瓊宵醉雲衫
542,禦靈衣
543,天溪衣
544,華晨袍
545,鴻蒙衣
546,玄淵長袍
547,晏清衣
548,天道衣
549,太一袍
550,歸魂衣
551,渾淵長袍
552,天罡立乾衣
553,紫金腰帶
554,戰龍腰帶
555,南風腰帶
556,驍將腰帶
557,忠武腰帶
558,落陽腰帶
559,逆鱗腰帶
560,天狼嘯日帶
561,戰神腰帶
562,震業腰帶
563,疾風腰帶
564,禦風腰帶
565,狼尊腰帶
566,冷月黑光帶
567,神武腰帶
568,破軍腰帶
569,雄風腰帶
570,七星腰帶
571,龍角腰帶
572,龍吟震天帶
573,隱紋腰帶
574,細鱗腰帶
575,無常腰帶
576,奪魄腰帶
577,平湖腰帶
578,封霜腰帶
579,紫陌腰帶
580,月華流影帶
581,定光腰帶
582,幽夕腰帶
583,覓山腰帶
584,冰厄腰帶
585,溯雪腰帶
586,熒煌鳳羽帶
587,陌變腰帶
588,星羽腰帶
589,淩雲腰帶
590,化雪腰帶
591,隱秀腰帶
592,月華流彩帶
593,聽風腰帶
594,識香腰帶
595,鏡湖腰帶
596,瑤星腰帶
597,芷水腰帶
598,錦繡腰帶
599,浮水腰帶
600,瑤池冰絲帶
601,碧波腰帶
602,碎月腰帶
603,雲玉腰帶
604,青鸞腰帶
605,踏歌腰帶
606,畫魔夜行帶
607,玉池腰帶
608,散雲腰帶
609,月薇腰帶
610,花音腰帶
611,翩舞腰帶
612,寒江竹沁帶
613,上清腰帶
614,太清腰帶
615,掩坤腰帶
616,天雲腰帶
617,昊天腰帶
618,瓊華腰帶
619,畫淵腰帶
620,瓊宵醉雲帶
621,禦靈腰帶
622,天溪腰帶
623,華晨腰帶
624,鴻蒙腰帶
625,玄淵腰帶
626,洞玄葬龍帶
627,晏清腰帶
628,天道腰帶
629,太一腰帶
630,歸魂腰帶
631,渾淵腰帶
632,天罡立乾帶
633,青銅靴
634,紫金靴
635,戰龍靴
636,南風靴
637,驍將靴
638,忠武靴
639,落陽靴
640,逆鱗靴
641,天狼嘯日靴
642,戰神靴
643,震業靴
644,疾風靴
645,禦風靴
646,狼尊靴
647,冷月黑光靴
648,神武靴
649,破軍靴
650,雄風靴
651,七星靴
652,龍角靴
653,龍吟震天靴
654,粗布靴
655,隱紋靴
656,細鱗靴
657,無常靴
658,奪魄靴
659,平湖靴
660,封霜靴
661,紫陌靴
662,風華流影靴
663,定光靴
664,幽夕靴
665,覓山靴
666,冰厄靴
667,溯雪靴
668,熒煌鳳羽靴
669,陌變靴
670,星羽靴
671,淩雲靴
672,化雪靴
673,隱秀靴
674,月華流彩靴
675,絲質靴
676,聽風靴
677,識香靴
678,鏡湖靴
679,瑤星靴
680,芷水靴
681,錦繡靴
682,浮水靴
683,瑤池冰絲靴
684,碧波靴
685,碎月靴
686,雲玉靴
687,青鸞靴
688,踏歌靴
689,畫魔夜行靴
690,玉池靴
691,散雲靴
692,月薇靴
693,花音靴
694,翩舞靴
695,寒江竹沁靴
696,素白道靴
697,上清靴
698,太清靴
699,掩坤靴
700,天雲靴
701,昊天靴
702,瓊華靴
703,畫淵靴
704,瓊宵醉雲靴
705,禦靈靴
706,天溪靴
707,華晨靴
708,鴻蒙靴
709,玄淵靴
710,洞玄葬龍靴
711,晏清靴
712,天道靴
713,太一靴
714,歸魂靴
715,渾淵靴
716,天罡立乾靴
717,戰龍項鍊
718,南風項鍊
719,驍將項鍊
720,忠武項鍊
721,落陽項鍊
722,逆鱗項鍊
723,天狼嘯日鏈
724,戰神項鍊
725,震業項鍊
726,疾風項鍊
727,禦風項鍊
728,狼尊項鍊
729,冷月黑光鏈
730,龍吟震天鏈
731,細鱗項鍊
732,無常項鍊
733,奪魄項鍊
734,平湖項鍊
735,封霜項鍊
736,紫陌項鍊
737,風華流影鏈
738,定光項鍊
739,幽夕項鍊
740,覓山項鍊
741,冰厄項鍊
742,溯雪項鍊
743,熒煌鳳羽鏈
744,陌變項鍊
745,星羽項鍊
746,淩雲項鍊
747,化雪項鍊
748,隱秀項鍊
749,月華流彩鏈
750,識香項鍊
751,鏡湖項鍊
752,瑤星項鍊
753,芷水項鍊
754,錦繡項鍊
755,浮水項鍊
756,瑤池冰絲鏈
757,碧波項鍊
758,碎月項鍊
759,雲玉項鍊
760,青鸞項鍊
761,踏歌項鍊
762,畫魔夜行鏈
763,玉池項鍊
764,散雲項鍊
765,月薇項鍊
766,花音項鍊
767,翩舞項鍊
768,寒江竹沁鏈
769,太清項鍊
770,掩坤項鍊
771,天雲項鍊
772,昊天項鍊
773,瓊華項鍊
774,畫淵項鍊
775,瓊宵醉雲鏈
776,禦靈項鍊
777,天溪項鍊
778,華晨項鍊
779,鴻蒙項鍊
780,玄淵項鍊
781,洞玄葬龍鏈
782,晏清項鍊
783,天道項鍊
784,太一項鍊
785,歸魂項鍊
786,渾淵項鍊
787,天罡立乾鏈
788,戰龍戒指
789,南風戒指
790,驍將戒指
791,忠武戒指
792,落陽戒指
793,逆鱗戒指
794,天狼嘯日戒
795,戰神戒指
796,震業戒指
797,疾風戒指
798,禦風戒指
799,狼尊戒指
800,冷月黑光戒
801,神武戒指
802,破軍戒指
803,雄風戒指
804,七星戒指
805,龍角戒指
806,龍吟震天戒
807,細鱗戒指
808,無常戒指
809,奪魄戒指
810,平湖戒指
811,封霜戒指
812,紫陌戒指
813,風華流影戒
814,定光戒指
815,幽夕戒指
816,覓山戒指
817,冰厄戒指
818,溯雪戒指
819,熒煌鳳羽戒
820,陌變戒指
821,星羽戒指
822,淩雲戒指
823,化雪戒指
824,隱秀戒指
825,月華流彩戒
826,識香戒指
827,鏡湖戒指
828,瑤星戒指
829,芷水戒指
830,錦繡戒指
831,浮水戒指
832,瑤池冰絲戒
833,碧波戒指
834,碎月戒指
835,雲玉戒指
836,青鸞戒指
837,踏歌戒指
838,畫魔夜行戒
839,玉池戒指
840,散雲戒指
841,月薇戒指
842,花音戒指
843,翩舞戒指
844,寒江竹沁戒
845,太清戒指
846,掩坤戒指
847,天雲戒指
848,昊天戒指
849,瓊華戒指
850,畫淵戒指
851,瓊宵醉雲戒
852,禦靈戒指
853,天溪戒指
854,華晨戒指
855,鴻蒙戒指
856,玄淵戒指
857,洞玄葬龍戒
858,晏清戒指
859,天道戒指
860,太一戒指
861,歸魂戒指
862,渾淵戒指
863,天罡立乾戒
864,Sheet2
865,Sheet3
866,type
867,id
868,target
869,attackFactor
870,min
871,max
872,item
873,Level
874,Def_Regent
875,PhysicRes_Regent
876,FireRes_Regent
877,IceRes_Regent
878,LightingRes_Regent
879,PoisonRes_Regent
880,Hit_Regent
881,Dodge_Regent
882,Block_Regent
883,Critical_Regent
884,Penetrate_Regent
885,Haste_Regent
886,Tough_Regent
887,StunRes_Regent
888,FastenRes_Regent
889,ForbidRes_Regent
890,SlowRes_Regent
891,battle
892,win_honor
893,lose_honor
894,normal_kill
895,kill_10
896,kill_50
897,kill_100
898,time_each_battle
899,win_point
900,flag_10s
901,boss_point
902,norma_Open_Number
903,min_open_Num
904,reborn_delay
905,waiting_time
906,fewer_Open_Minute
907,bazzar
908,item_id
909,gold
910,bind_gold
911,remain_count
912,remain_time
913,weight
914,buff
915,Buff_id
916,BuffName
917,BuffGroup
918,ExtendLevel
919,BUFF_Type
920,BUFF_Show_Front
921,BUFF_Show_Front_Pos
922,BUFF_Show_Back
923,BUFF_Show_Back_Pos
924,canBeenVisable
925,BUFF_ICON
926,BUFF_Rate
927,BUFF_AllTime
928,BUFF_SingleTime
929,BUFF_Effect_Type
930,Effect_Type_Param1
931,Effect_Type_Param2
932,BUFF_HowManyTimes
933,TriggerType
934,TriggerParam
935,DamageType
936,DamagePercent
937,DamageFixValue
938,PropertyType1
939,PropertyValue1
940,PropertyFixOrPercent1
941,PropertyType2
942,PropertyValue2
943,PropertyFixOrPercent2
944,PropertyType3
945,PropertyValue3
946,PropertyFixOrPercent3
947,PropertyType4
948,PropertyValue4
949,PropertyFixOrPercent4
950,PropertyType5
951,PropertyValue5
952,PropertyFixOrPercent5
953,Buff_deathdel
954,Buffdescribe
955,重劍劈.狂亂
956,攻速提高20%。
957,重劍裂.震脈
958,移動速度降低60%。
959,重劍裂.流血
960,1.5秒內造成75%物理傷害。
961,重劍裂.暴擊
962,暴擊率提高5%。
963,天罡戰氣
964,防禦力提高4%。
965,防禦力提高8%。
966,防禦力提高12%。
967,防禦力提高16%。
968,防禦力提高20%。
969,天罡戰氣.自身減傷
970,受到傷害減少20%。
971,天罡戰氣.護體
972,生命上限提高10%，防禦再次提高20%。
973,天罡戰氣.霸體
974,攻擊力提高10%。
975,重劍月.嗜血
976,格擋率提高15%。
977,滅心
978,昏迷3秒。
979,滅心跑速
980,移動速度提高150%。
981,怒劍
982,提高暴擊率2%，攻擊速度5%，移動速度20%。
983,提高暴擊率4%，攻擊速度10%，移動速度20%。
984,提高暴擊率6%，攻擊速度15%，移動速度20%。
985,提高暴擊率8%，攻擊速度20%，移動速度20%。
986,提高暴擊率10%，攻擊速度25%，移動速度20%。
987,怒劍.狂暴
988,造成的傷害提高50%。
989,怒劍.疾風
990,閃避率提高到30%。
991,羽箭.毒
992,穿魂
993,受到傷害增加10%。
994,穿魂.劇毒
995,魅影
996,提高閃避率10%。
997,提高閃避率20%。
998,提高閃避率30%。
999,提高閃避率40%。
1000,提高閃避率50%。
1001,魅影.詭減傷
1002,受到傷害減少。
1003,魅影.詭免控
1004,免控。
1005,魅影.詐
1006,攻速提高25%。
1007,天箭.毒雨
1008,奪魄.震撼
1009,昏迷2秒。
1010,雲焰
1011,持續火傷害。
1012,雲焰.減速
1013,雲焰.引燃
1014,雲焰.燃魂
1015,攻擊力降低10%，受到傷害增加10%。
1016,寒冰魄
1017,防禦力提高5%。
1018,防禦力提高10%。
1019,防禦力提高15%。
1020,防禦力提高25%。
1021,寒冰魄.壁壘
1022,全抗性提高25%。
1023,寒冰魄.聚能
1024,天火.衝擊
1025,怒雷
1026,沉默3秒。
1027,怒雷.封印
1028,風林火山
1029,攻速提高6%。
1030,攻速提高12%。
1031,攻速提高18%。
1032,攻速提高24%。
1033,攻速提高30%。
1034,風林火山.如火
1035,攻擊力提高15%。
1036,風林火山.如風
1037,移動速度提高30%。
1038,符劍.奔雷
1039,攻速和移動速度提高8%。
1040,符劍.電光
1041,閃避率提高8%。
1042,符劍咒.降攻速
1043,攻擊速度降低10%。
1044,符劍咒.止
1045,造成傷害降低10%。
1046,符劍咒.痛
1047,受到傷害提高10%。
1048,咒符術
1049,恢復生命。
1050,咒符術.凝氣
1051,造成的傷害提高5%。
1052,咒符術.懲戒
1053,命中率降低20%。
1054,斷塵符
1055,全抗提高4%。
1056,全抗提高8%。
1057,全抗提高12%。
1058,全抗提高16%。
1059,全抗提高20%。
1060,斷塵符.荒
1061,受傷減少10%。
1062,斷塵符.道
1063,提高攻擊10%。
1064,天師咒法(封印）
1065,定身3秒。
1066,天師咒法.卦（封印）
1067,鎖魂
1068,受到傷害減少6%。
1069,受到傷害減少12%。
1070,受到傷害減少18%。
1071,受到傷害減少24%。
1072,受到傷害減少30%。
1073,鎖魂.生息
1074,鎖魂.禁地減速
1075,鎖魂.禁地破防
1076,受到傷害增加5%。
1077,受到傷害增加15%。
1078,受到傷害增加20%。
1079,受到傷害增加25%。
1080,攻擊強化一級
1081,攻擊提高3%。
1082,攻擊強化二級
1083,攻擊提高6%。
1084,攻擊強化三級
1085,攻擊提高9%。
1086,攻擊強化四級
1087,攻擊提高12%。
1088,攻擊強化五級
1089,攻擊提高15%。
1090,防禦強化一級
1091,防禦提高3%。
1092,防禦強化二級
1093,防禦提高6%。
1094,防禦強化三級
1095,防禦提高9%。
1096,防禦強化四級
1097,防禦提高12%。
1098,防禦強化五級
1099,防禦提高15%。
1100,生命強化一級
1101,最大生命值提高3%。
1102,生命強化二級
1103,最大生命值提高6%。
1104,生命強化三級
1105,最大生命值提高9%。
1106,生命強化四級
1107,最大生命值提高12%。
1108,生命強化五級
1109,最大生命值提高15%。
1110,暴擊強化一級
1111,暴擊率提高3%。
1112,暴擊強化二級
1113,暴擊率提高6%。
1114,暴擊強化三級
1115,暴擊率提高9%。
1116,暴擊強化四級
1117,暴擊率提高12%。
1118,暴擊強化五級
1119,暴擊率提高15%。
1120,抗性強化一級
1121,受到傷害減少3%。
1122,抗性強化二級
1123,抗性強化三級
1124,受到傷害減少9%。
1125,抗性強化四級
1126,抗性強化五級
1127,受到傷害減少15%。
1128,攻速強化一級
1129,攻速提高3%。
1130,攻速強化二級
1131,攻速強化三級
1132,攻速提高9%。
1133,攻速強化四級
1134,攻速強化五級
1135,攻速提高15%。
1136,奔跑強化一級
1137,移動速度提高3%。
1138,奔跑強化二級
1139,移動速度提高6%。
1140,奔跑強化三級
1141,移動速度提高9%。
1142,奔跑強化四級
1143,移動速度提高12%。
1144,奔跑強化五級
1145,移動速度提高15%。
1146,龜甲一級
1147,受到傷害減少2%。
1148,龜甲二級
1149,受到傷害減少4%。
1150,龜甲三級
1151,龜甲四級
1152,受到傷害減少8%。
1153,龜甲五級
1154,受到傷害減少10%。
1155,利爪一級
1156,造成傷害提高2%。
1157,利爪二級
1158,造成傷害提高4%。
1159,利爪三級
1160,造成傷害提高6%。
1161,利爪四級
1162,造成傷害提高8%。
1163,利爪五級
1164,造成傷害提高10%。
1165,雷鳴擊暈
1166,疾風一級
1167,移動速度提高40%。
1168,疾風二級
1169,移動速度提高50%。
1170,疾風三級
1171,移動速度提高60%。
1172,疾風四級
1173,移動速度提高70%。
1174,疾風五級
1175,移動速度提高80%。
1176,致盲一級
1177,命中率降低3%。
1178,致盲二級
1179,命中率降低6%。
1180,致盲三級
1181,命中率降低9%。
1182,致盲四級
1183,命中率降低12%。
1184,致盲五級
1185,命中率降低15%。
1186,冰錐破防
1187,防禦和抗性降低5%。
1188,雷霆怒火一級
1189,雷霆怒火二級
1190,雷霆怒火三級
1191,雷霆怒火四級
1192,雷霆怒火五級
1193,迅捷祝福一級
1194,迅捷祝福二級
1195,迅捷祝福三級
1196,迅捷祝福四級
1197,迅捷祝福五級
1198,生命祝福一級
1199,生命祝福二級
1200,生命祝福三級
1201,生命祝福四級
1202,生命祝福五級
1203,力量祝福一級
1204,力量祝福二級
1205,力量祝福三級
1206,力量祝福四級
1207,力量祝福五級
1208,絕對防禦.格擋提高
1209,格擋率提高50%。
1210,妙手回春.治療主人
1211,仙子之淚。
1212,精准之瞳.提高命中率
1213,命中率提高5%。
1214,狂雷.降低攻速
1215,降低攻速5%。
1216,落雷.降低攻速
1217,撒網.目標定身
1218,嗜血.提高秒回比
1219,冰箭.目標減速
1220,群體火球.受傷加成
1221,受到傷害提高5%。
1222,群體冰箭.群體減速
1223,邪惡之瞳
1224,暴擊率提高5%，暴擊傷害提高10%。
1225,洪荒怒火
1226,暴擊率提高20%，攻擊速度提高20%。
1227,天罰.降低傷害
1228,造成傷害降低8%。
1229,獻祭.持續傷害
1230,獻祭.受傷加成
1231,受到傷害提高8%。
1232,重生
1233,鳳凰重生。
1234,灼熱波動.幾率打暈
1235,疾風之速.攻速提高
1236,劍意.受傷加成
1237,仙盟攻擊1
1238,攻擊。
1239,仙盟攻擊2
1240,仙盟攻擊3
1241,仙盟攻擊4
1242,仙盟攻擊5
1243,仙盟攻擊6
1244,仙盟攻擊7
1245,仙盟攻擊8
1246,仙盟攻擊9
1247,仙盟攻擊10
1248,仙盟攻擊11
1249,仙盟攻擊12
1250,仙盟攻擊13
1251,仙盟攻擊14
1252,仙盟攻擊15
1253,仙盟攻擊16
1254,仙盟攻擊17
1255,仙盟攻擊18
1256,仙盟攻擊19
1257,仙盟攻擊20
1258,仙盟血量1
1259,仙盟血量2
1260,仙盟血量3
1261,仙盟血量4
1262,仙盟血量5
1263,仙盟血量6
1264,仙盟血量7
1265,仙盟血量8
1266,仙盟血量9
1267,仙盟血量10
1268,仙盟血量11
1269,仙盟血量12
1270,仙盟血量13
1271,仙盟血量14
1272,仙盟血量15
1273,仙盟血量16
1274,仙盟血量17
1275,仙盟血量18
1276,仙盟血量19
1277,仙盟血量20
1278,仙盟防禦1
1279,仙盟防禦2
1280,仙盟防禦3
1281,仙盟防禦4
1282,仙盟防禦5
1283,仙盟防禦6
1284,仙盟防禦7
1285,仙盟防禦8
1286,仙盟防禦9
1287,仙盟防禦10
1288,仙盟防禦11
1289,仙盟防禦12
1290,仙盟防禦13
1291,仙盟防禦14
1292,仙盟防禦15
1293,仙盟防禦16
1294,仙盟防禦17
1295,仙盟防禦18
1296,仙盟防禦19
1297,仙盟防禦20
1298,仙盟暴擊傷害1
1299,仙盟暴擊傷害2
1300,仙盟暴擊傷害3
1301,仙盟暴擊傷害4
1302,仙盟暴擊傷害5
1303,仙盟暴擊傷害6
1304,仙盟暴擊傷害7
1305,仙盟暴擊傷害8
1306,仙盟暴擊傷害9
1307,仙盟暴擊傷害10
1308,仙盟暴擊傷害11
1309,仙盟暴擊傷害12
1310,仙盟暴擊傷害13
1311,仙盟暴擊傷害14
1312,仙盟暴擊傷害15
1313,仙盟暴擊傷害16
1314,仙盟暴擊傷害17
1315,仙盟暴擊傷害18
1316,仙盟暴擊傷害19
1317,仙盟暴擊傷害20
1318,古樹老人.樹根殘繞
1319,古樹老人.大地震擊
1320,頭領銀臂猿.擊暈
1321,桃妖仙子.回血
1322,8秒內提高生命秒回100點。
1323,獨角蜥蜴王.流血
1324,4秒內造成100%物理傷害。
1325,熔岩巨人.降防禦
1326,降低目標防禦20%。
1327,獬豸.自身減速
