186,获得活跃
187,剩余次数
188,前往参与
189,飞行
190,日常活动
191,副本历练
192,战场
193,扫荡
194,当前副本活跃次数:
195,当日累计活跃度:
196,30
197,50
198,70
199,100
200,130
201,再翻一次
202,当天累计活跃度：
203,当日剩余翻牌次数:
204,活跃翻牌
205,角色一旦删除，将不能恢复
206,请输入以下内容以确认删除角色
207,角色名(3级)
208,角色删除
209,正在自动重连...
210,返回登陆界面
211,战斗力
212,我的装备
213,强化装备
214,装备升品
215,装备洗练
216,消耗物品:
217,所需费用
218,当前属性
219,最新属性
220,ϴ��
221,替换
222,"<C=255,223,9>全装备完美强化奖励</C>"
223,全装备强化:+7以上
224,全装备强化:+15以上
225,全装备强化:+20
226,攻击:
227,4%
228,生命:
229,你散发着战士的光芒.
230,全装备强化:+12以上
231,8%
232,你散发着勇士的光芒.
233,12%
234,你的散发着英雄的光芒
235,20%
236,你的周围围绕着至高无上的光芒.
237,全装备强化:+18
238,15%
239,你散发着王者的光芒
240,所需费用:
241,当前品质:
242,所需声望:
243,所需荣誉:
244,升品
245,快捷升品
246,攻
247,防
248,抗
249,Ѫ
250,当前强化等级:
251,成功率:
252,祝福
253,强化
254,一键强化
255,"<C=20,240,20>经验加成倍率</C>"
256,"<C=230,230,20>名称</C>"
257,"<C=230,230,20>倍率</C>"
258,"<C=230,230,20>时间</C>"
259,我再想想
260,仙盟转换成功后会断线，请重新登陆，谢谢！
261,等级限制:
262,抽签
263,抽签消耗:
264,试试手气
265,总战斗力
266,大药优先
267,小药优先
268,263
269,6
270,264
271,265
272,添加好友
273,输入名称
274,名单除名
275,交友
276,好友
277,临时好友
278,黑名单
279,发起交易
280,删除好友
281,福利
282,每日福利
283,充值福利
284,其他福利
285,等级:
286,聚宝盆
287,祝福消耗:
288,本次获得金钱:
289,免费
290,今日剩余祝福次数:
291,祝福宝盆
292,您累计充值已达到:
293,领取礼包!
294,返礼:充值达到固定额度
295,我要充值
296,累计充值达到:
297,领取
298,单笔充值满足条件，系统会通过邮件自动发放充值回馈！
299,多充多送，不限次！
300,单次充值达到:
301,强制解锁
302,取消解锁
303,修改密码
304,取消密码
305,元宝解锁
306,初入仙尘
307,行侠天地
308,炼心之旅
309,名震天下
310,纵横天地
311,领取奖励
312,历练目标
313,已领取
314,未完成
315,进入
316,诛仙塔地宫
317,奖励
318,当前:
319,下一波时间
320,击杀数
321,花费时间
322,"欢迎来到凡仙的世界.努力修行,凡人也可修仙."
323,角色名称
324,等级
325,ְҵ
326,拒绝
327,批准
328,全部拒绝
329,全部批准
330,申请列表
331,仙盟列表
332,仙盟成员
333,仙盟技能
334,仙盟任务
335,仙盟信息
336,仙盟名称:
337,提示:使用建盟令可以直接创建2级仙盟
338,使用建盟令
339,创建仙盟花费
340,创建仙盟
341,点击输入公会名
342,click for input
343,公告修改
344,保存
345,"<C=255,48,48>每次仙盟改名需要消耗100万非绑定铜币</C>"
346,"<C=255,48,48>每次改名间隔7天</C>"
347,确认
348,输入新名称
349,任命成员
350,盟主
351,副盟主
352,长老
353,普通成员
354,元宝捐献
355,灵石捐献
356,资源捐献
357,捐献
358,仙盟名称
359,阵营
360,盟主名称
361,仙盟等级
362,仙盟人数
363,申请加入
364,成员
365,经验
366,仙盟资料
367,仙盟神力
368,公告栏
369,当前在线
370,踢出成员
371,退出仙盟
372,任命职位
373,ְλ
374,贡献度
375,״̬
376,任务描述
377,完成条件
378,任务奖励
379,今日完成次数:
380,声望
381,仙盟经验
382,接受任务
383,完成任务
384,升级声望
385,升级金钱
386,现有声望
387,ѧϰ
388,查看
389,组队
390,交易
391,切磋
392,副本等级
393,活跃次数
394,副本
395,扫荡副本
396,进入副本
397,击杀数:
398,耗时:
399,完成度:
400,副本评价
401,秒钟之后自动离开副本.
402,离开副本
403,副本扫荡
404,单次扫荡
405,消耗所有活跃点扫荡
406,副本扫荡起始等级:
407,副本剩余活跃次数:
408,开始扫荡
409,精华
410,天卡
411,地卡
412,兑换物品
413,本周最高进度:
414,目前挑战进度:
415,目前使用时间:
416,本关通关奖励:
417,剩余挑战次数:
418,经验:
419,剩余复活次数:
420,诛仙塔
421,诛仙塔排名
422,奖励说明
423,退出诛仙塔
424,自动进入下一关
425,周排行榜
426,每周星期一凌晨4点截止排名并发放上周奖励.
427,诛仙塔奖励说明
428,第一名
429,第二名
430,第三名
431,w
432,升级奖励
433,正在登录服务器...
434,收取附件
435,回信
436,收信
437,删除阅读
438,写信
439,收取所有附件
440,邮件
441,删除
442,好友列表
443,当前场景
444,世界地图
445,NPC
446,怪物
447,采集物
448,Ѱ·
449,返回
450,天玑
451,玄宗
452,浣花小径
453,溪村
454,古树林
455,曲城
456,云中界
457,十里桃林
458,碧波潭
459,石刻村
460,钟乳洞穴
461,水晶洞穴
462,天河鱼村
463,天边海域
464,百毒沼泽
465,普陀仙岛
466,"<C=20,240,20>击杀爪牙,首领现身!</C>"
467,先遣部队
468,您的道具已经耗尽，是否需要再购买一些？
469,单价:
470,数量:
471,总价:
472,荣誉
473,升品提示
474,确认升品
475,取消升品
476,功能列表
477,PP
478,YES
479,NO
480,原地复活
481,复活点复活
482,复活提示
483,"请更新下载完整资源.体验更完整的游戏,首次更新后您将获得奖励道具哦~"
484,立即更新
485,稍后更新
486,更新奖励
487,唯一最小数就是你!!
488,奖池累积奖金:
489,本期你认为最有可能出现的唯一最小数是:
490,距离本次开奖时间还剩:
491,上期中奖数字:
492,上期中奖人:
493,游戏规则
494,点击输入
495,最小数玩法说明
496,1.每日凌晨4：00-次日凌晨3:59为竞猜时间，在该时段内，玩家可在任意时间参与游戏，输入自己的数字(0-9999)。
497,2.竞猜结果会在次日中午12:00进行公布，玩家可在该时间之后查看结果。
498,3.全服唯一不重复的最小数字，会成为获奖数字，获奖人得到相应奖励，奖励可在游戏面板上进行查看。
499,4.参与竞猜需支付“10000铜币”，玩家可自主选择是否参加。奖金奖累积入奖池按规则分发给中奖玩家.
500,当前任务
501,可接任务
502,速度
503,拥有坐骑
504,取消装备
505,装备坐骑
506,当前等级
507,成功率
508,材料
509,坐骑
510,养成
511,进阶
512,一键进阶
513,坐骑列表
514,属性进阶
515,等级转移
516,副坐骑
517,主坐骑
518,转移后坐骑
519,转移所需费用
520,功能说明
521,"等级转移后主坐骑将拥有主/副坐骑中最高等级，并保留副坐骑外型。在坐骑列表界面，点击"幻"可切换坐骑外型。转移等级后副坐骑不会消失，但等级将会变为1级。"
522,转移
523,拥有坐骑列表
524,当前坐骑
525,客服中心
526,公告
527,商店
528,回购
529,1
530,2
531,3
532,4
533,5
534,7
535,8
536,9
537,功能设置
538,屏蔽管理
539,屏蔽敌对阵营玩家
540,屏蔽己方阵营玩家
541,屏蔽其他玩家宠物
542,屏蔽其他玩家名字
543,屏蔽其他玩家技能特效
544,屏蔽其他玩家技能音效
545,限制周围玩家数量:
546,恢复默认
547,开启组队申请
548,开启公会邀请
549,开启交易功能
550,不攻击自己仙盟玩家
551,开启摇杆模式
552,游戏开始不播放CG
553,单键操作开关
554,背景音乐大小
555,音效大小
556,91论坛
557,暴击
558,命中
559,坚韧
560,格挡
561,闪避
562,穿透
563,暴击伤害
564,攻击速度
565,物理抗性
566,火焰抗性
567,冰霜抗性
568,闪电抗性
569,昏迷抗性
570,定身抗性
571,减速抗性
572,封印抗性
573,剧毒抗性
574,增加
575,增加成长率上限
576,上限
577,攻击成长
578,防御成长
579,生命成长
580,当前属性转换率
581,收回
582,出战
583,放生
584,洗灵材料
585,洗灵
586,宠物信息
587,宠物洗灵
588,宠物灵性
589,宠物技能
590,兽魂封印
591,宠物融合
592,副宠
593,主宠
594,融合后宠物
595,融合所需费用
596,融合预览
597,"<C=255,0,0>宠物融合后副宠会消失</C>"
598,"<C=255,0,0>注意:</C>"
599,融合
600,可学技能
601,兽魂仓库
602,灵性等级
603,宠物攻击
604,宠物防御
605,宠物生命
606,祝福:
607,消耗道具
608,当前
609,下一级
610,当前进度成功率
611,提升进度
612,一键提升
613,总战力
614,角色属性
615,装备改造
616,阵营:
617,ְҵ:
618,荣誉:
619,声望:
620,魅力值
621,锁定交易
622,确认交易
623,确认改名
624,请输入新的角色名称
625,角色技能
626,角色装备
627,签到每七天重置一次.
628,您已经连续签到了
629,天
630,普通签到奖励
631,签到天数
632,VIP玩家充值额外奖励
633,充值获取更多奖励:
634,今日签到
635,签到
636,题目
637,我的积分:
638,剩余时间:
639,"<C=255,255,0>普通玩家：可以在答题阶段使用特殊功能各一次.</C>"
640,"<C=255,255,0>vip玩家：可以在答题阶段使用特殊功能各两次.</C>"
641,排行榜
642,答题
643,双倍积分<L>
644,提交
645,排除错误<L>
646,我要答案<L>
647,排名
648,财富
649,ս��
650,魅力
651,进度
652,击杀人数
653,死亡次数
654,伤害统计
655,离开战场
656,战场统计
657,伤害
658,首领击杀
659,655
660,656
661,657
662,658
663,659
664,660
665,登记手机号码
666,请输入您的手机号码:
667,请输入验证码:
668,成功登记后获取以下奖励:
669,若未收到短信，请检查手机号是否正确或尝试下重启手机
670,登记
671,购买物品
672,发起私聊
673,小米UID:
674,1234567890123456
675,充值元宝
676,密码管理
677,激活码
678,优惠促销
679,常用道具
680,宠物坐骑
681,装备打造
682,元宝卡
683,商城
684,使用元宝
685,使用绑定元宝
686,立刻购买
687,道具
688,技能
689,其它
690,快捷列表
691,激活
692,装备
693,卸下
694,技能描述
695,技能追加效果
696,一键学习
697,学习技能
698,匿名赠送
699,赠送
700,创建密码
701,确认密码
702,仓库密码
703,元宝密码
704,仓库解锁
705,当前密码
706,调查问卷
707,Tittle
708,获得奖励
709,完成问卷
710,附近队伍
711,附近玩家
712,查看属性
713,踢出队伍
714,委任队长
715,清空
716,放入背包
717,全部放入
718,售价：
719,分解
720,亲密
721,增加杀怪经验
722,增加伤害
723,减少受到伤害
724,学习费用
725,放入/卖出/交易
726,资源加载中.....请稍后.
727,退出
728,更新
729,欢迎您:
730,(累计30天)
731,(累计90天)
732,(累计180天)
733,(累计360天)
734,"您还不是VIP或VIP已经到期,无法享受VIP福利"
735,购买VIP
736,588
737,1688
738,2988
739,青铜
740,白银
741,黄金
742,钻石
743,高贵VIP
744,天运令
745,地运令
746,人运令
747,开始旅程
748,游戏公告
749,签到领取
750,福利领取
